time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.590336,-0.0833,0.0178,0.0208,0.088
1.591071,-0.1386,0.0398,0.0185,0.145
1.595829,-0.1748,0.0458,0.0330,0.184
1.601014,-0.1583,0.0517,0.0003,0.167
1.606033,-0.1658,0.0236,0.0416,0.173
1.610461,-0.1564,0.0198,0.0596,0.169
1.615183,-0.1637,0.0164,0.0972,0.191
1.620429,-0.1590,0.0231,0.1284,0.206
1.626091,-0.1400,0.0151,0.1157,0.182
1.630643,-0.1281,-0.0231,0.0874,0.157
1.635446,-0.0921,-0.0295,0.0833,0.128
1.640007,-0.0633,-0.0381,0.0825,0.111
1.645534,-0.0489,-0.0413,0.1063,0.124
1.653409,-0.0344,-0.0303,0.0926,0.103
1.655105,-0.0703,-0.0159,0.0616,0.095
1.660584,-0.0297,-0.0078,0.0625,0.070
1.665729,-0.0107,0.0134,0.0492,0.052
1.673878,-0.0301,0.0105,0.0010,0.032
1.675156,-0.0327,0.0173,0.0522,0.064
1.679585,-0.0162,0.0113,0.0764,0.079
1.685660,-0.0475,-0.0182,0.0997,0.112
1.689243,-0.0237,-0.0282,0.1247,0.130
1.694258,0.0074,-0.0229,0.1228,0.125
1.700074,0.0362,-0.0468,0.1918,0.201
1.704326,0.0746,-0.0735,0.2034,0.229
1.709430,0.1108,-0.0935,0.2416,0.282
1.714808,0.0729,-0.1191,0.2393,0.277
1.719402,0.0519,-0.1158,0.2936,0.320
1.725465,0.0288,-0.1078,0.3348,0.353
1.729575,-0.0852,-0.1000,0.4069,0.428
1.735552,-0.2227,-0.1634,0.4763,0.551
1.739319,-0.3834,-0.2194,0.5005,0.668
1.748034,-0.5411,-0.2845,0.4621,0.766
1.750289,-0.6502,-0.2880,0.4101,0.821
1.753899,-0.6872,-0.3148,0.2815,0.807
1.758938,-0.6548,-0.3301,0.1344,0.746
1.764443,-0.4936,-0.3099,-0.0173,0.583
1.769457,-0.2710,-0.2813,-0.0844,0.400
1.774388,-0.1089,-0.1703,-0.1853,0.274
1.779470,-0.0055,0.0213,-0.2408,0.242
1.785944,0.0627,0.2499,-0.2651,0.370
1.788997,0.0241,0.5015,-0.2248,0.550
1.794107,-0.0134,0.7799,-0.1994,0.805
1.800493,-0.1477,1.0257,-0.1794,1.052
1.804781,-0.3686,1.1873,-0.2383,1.266
1.809407,-0.5772,1.2787,-0.3018,1.435
1.814044,-0.7179,1.2971,-0.2982,1.512
1.819507,-0.8355,1.2425,-0.3057,1.528
1.824308,-0.9037,1.1428,-0.3189,1.491
1.829050,-0.8939,0.9462,-0.3328,1.344
1.834284,-0.7973,0.6939,-0.2829,1.094
1.839077,-0.6478,0.3336,-0.2286,0.764
1.844285,-0.3986,-0.0788,-0.2226,0.463
1.849660,-0.1697,-0.4224,-0.2434,0.516
1.853998,0.0273,-0.6938,-0.2867,0.751
1.858949,0.2218,-0.8769,-0.3273,0.962
1.864608,0.3712,-1.0002,-0.3570,1.125
1.869035,0.5287,-1.0554,-0.3748,1.239
1.873878,0.6370,-1.0779,-0.3824,1.309
1.878834,0.6864,-1.0295,-0.3256,1.280
1.887147,0.6864,-0.9253,-0.3097,1.193
1.888988,0.6389,-0.7526,-0.2306,1.014
1.893967,0.5505,-0.5499,-0.1000,0.785
1.899554,0.4018,-0.3333,0.0018,0.522
1.903924,0.1972,-0.1395,0.1153,0.268
1.908888,0.0061,0.0507,0.1999,0.206
1.915678,-0.1163,0.1871,0.2986,0.371
1.918794,-0.1913,0.3048,0.3820,0.525
1.923587,-0.2834,0.3671,0.3871,0.604
1.928930,-0.2988,0.4026,0.3430,0.607
1.933894,-0.2878,0.3848,0.2952,0.564
1.938845,-0.2670,0.3280,0.2223,0.478
1.943747,-0.2341,0.2356,0.1266,0.355
1.949378,-0.1650,0.1225,0.0434,0.210
1.953357,-0.1340,0.0383,0.0002,0.139
1.958362,-0.1197,-0.0150,-0.0624,0.136
1.966005,-0.0766,-0.0592,-0.1112,0.147
1.969427,-0.0550,-0.0975,-0.1264,0.169
1.973551,-0.0573,-0.1188,-0.1391,0.192
1.978399,-0.0571,-0.0910,-0.1667,0.198
1.985598,-0.0427,-0.0757,-0.2105,0.228
1.988703,-0.0428,-0.0669,-0.2214,0.235
1.993862,-0.0548,-0.0403,-0.1907,0.202
2.002802,-0.0381,-0.0116,-0.2226,0.226
2.004004,-0.0024,0.0019,-0.2166,0.217
2.008587,-0.0145,0.0279,-0.1785,0.181
2.015375,-0.0435,0.0441,-0.1515,0.164
2.018113,-0.0557,0.0614,-0.1081,0.136
2.023233,-0.0848,0.0671,-0.0902,0.141
2.028439,-0.1234,0.0699,-0.0955,0.171
2.033480,-0.1189,0.0968,-0.0625,0.166
2.038049,-0.1336,0.1094,-0.0061,0.173
2.043074,-0.1484,0.1163,0.0068,0.189
2.048239,-0.1608,0.1300,0.0187,0.208
2.053675,-0.1780,0.1258,0.0034,0.218
2.058181,-0.1807,0.1054,0.0160,0.210
2.064006,-0.1571,0.0581,0.0231,0.169
2.067816,-0.1525,0.0605,0.0656,0.177
