time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.26,0.2824,-0.4597,0.0534,0.542
8.28,0.281,-0.0472,-0.1918,0.343
8.3,0.1181,0.1385,-0.2429,0.303
8.32,0.1358,0.104,-0.401,0.436
8.34,0.0498,0.0053,-0.0009,0.05
8.36,0.0075,-0.2161,0.0481,0.221
8.38,0.011,-0.1862,-0.0068,0.187
8.4,-0.0293,-0.0099,-0.0339,0.046
8.42,-0.1591,0.1646,0.0465,0.234
8.44,-0.2219,0.2321,0.0468,0.325
8.46,-0.2149,0.1594,0.0292,0.269
8.48,-0.1481,0.1598,-0.0844,0.234
8.5,-0.0828,0.1179,-0.1312,0.195
8.52,-0.0609,0.1335,-0.2322,0.275
8.54,0.0558,0.0625,-0.0867,0.121
8.56,0.0228,0.1316,-0.1756,0.221
8.58,-0.053,0.1739,-0.1934,0.265
8.6,-0.1982,0.2351,-0.0874,0.32
8.62,-0.2453,0.045,-0.0027,0.249
8.64,-0.1436,-0.0967,-0.0613,0.184
8.66,-0.1615,-0.1386,0.0074,0.213
8.68,-0.1895,-0.1091,0.0743,0.231
8.7,-0.1648,-0.0566,0.057,0.183
8.72,-0.1306,-0.0646,0.0685,0.161
8.74,-0.1156,-0.0772,-0.0309,0.142
8.76,-0.0582,-0.061,-0.0734,0.112
8.78,-0.0926,-0.0154,-0.0457,0.104
8.8,-0.061,0.0191,-0.0286,0.07
8.82,-0.0649,0.0113,-0.0666,0.094
8.84,-0.0624,-0.0015,-0.0241,0.067
8.86,-0.0847,-0.0114,-0.0272,0.09
8.88,-0.0898,0.0032,-0.0104,0.09
8.9,-0.1252,0.0006,-0.0088,0.126
8.92,-0.1306,-0.013,-0.0119,0.132
8.94,-0.1194,0.0075,-0.0377,0.125
8.96,-0.1248,0.0091,-0.0298,0.129
8.98,-0.1022,0.0023,-0.0413,0.11
9.0,-0.0848,0.0173,-0.0227,0.09
9.02,-0.1169,0.0158,0.0132,0.119
9.04,-0.1192,0.0141,-0.0073,0.12
9.06,-0.0969,0.0057,-0.0192,0.099
9.08,-0.0729,0.0207,-0.0763,0.108
9.1,-0.0777,0.0282,-0.0299,0.088
9.12,-0.1234,0.0118,-0.0121,0.125
9.14,-0.1645,-0.0242,-0.008,0.166
9.16,-0.0949,-0.0554,-0.0178,0.111
9.18,-0.0705,-0.0911,-0.0351,0.12
9.2,-0.0934,-0.0159,-0.0652,0.115
9.22,-0.1141,0.0285,-0.0977,0.153
9.24,-0.0875,-0.0139,0.0077,0.089
9.26,-0.0922,0.0026,0.0071,0.093
9.28,-0.103,-0.0129,0.0613,0.121
9.3,-0.0468,-0.0226,-0.0335,0.062
9.32,-0.0196,0.0004,-0.1255,0.127
9.34,-0.0835,0.087,-0.0268,0.124
9.36,-0.2259,0.0916,-0.0961,0.262
9.38,-0.2952,0.0432,-0.1985,0.358
9.4,-0.207,0.0254,-0.1559,0.26
9.42,-0.103,-0.0035,-0.1532,0.185
9.44,-0.0609,0.0147,-0.0699,0.094
9.46,-0.0753,0.0195,0.0054,0.078
9.48,-0.0835,-0.02,0.0518,0.1
9.5,-0.0918,-0.0073,0.0359,0.099
9.52,-0.01,-0.0101,-0.016,0.021
9.54,-0.0013,-0.0241,0.0718,0.076
9.56,-0.0712,-0.0915,0.1621,0.199
9.58,-0.0537,-0.1232,0.0573,0.146
9.6,0.0147,0.0053,-0.1713,0.172
9.62,-0.0483,0.075,-0.1665,0.189
9.64,-0.1441,0.0639,-0.1245,0.201
9.66,-0.1993,0.0074,-0.1928,0.277
9.68,-0.1457,0.0154,-0.2213,0.265
9.7,-0.1427,0.078,-0.1766,0.24
9.72,-0.1337,0.0827,-0.188,0.245
9.74,-0.1553,0.0557,-0.1623,0.231
9.76,-0.1439,-0.0208,-0.0659,0.16
9.78,-0.1261,-0.052,-0.038,0.142
9.8,-0.1364,-0.0447,-0.05,0.152
9.82,-0.1538,0.0141,0.0199,0.156
9.84,-0.1543,0.0102,0.0713,0.17
9.86,-0.1397,0.0007,0.0329,0.144
9.88,-0.1099,-0.0122,-0.0135,0.111
9.9,-0.0633,0.0038,0.0419,0.076
9.92,-0.053,-0.0082,-0.0235,0.059
9.94,-0.0661,0.0231,-0.0301,0.076
9.96,-0.0826,0.0048,-0.0384,0.091
9.98,-0.0794,-0.0005,-0.0377,0.088
