time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.8,-0.105,0.0382,-0.0029,0.112
9.82,-0.0618,0.0053,-0.0296,0.069
9.84,-0.0861,-0.0324,0.0152,0.093
9.86,-0.1068,-0.0186,0.0842,0.137
9.88,-0.099,-0.0207,0.0276,0.105
9.9,-0.0631,-0.0224,-0.0159,0.069
9.92,-0.0765,-0.0557,-0.0963,0.135
9.94,-0.0798,-0.0681,-0.0296,0.109
9.96,-0.1372,0.0259,0.0063,0.14
9.98,-0.0971,0.056,0.0424,0.12
